ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV150,M_POV150,E_UNEMP,M_UNEMP,E_HBURD,M_HBURD,E_NOHSDP,M_NOHSDP,E_UNINSUR,M_UNINSUR,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_LIMENG,M_LIMENG,E_MINRTY,M_MINRTY,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV150,MP_POV150,EP_UNEMP,MP_UNEMP,EP_HBURD,MP_HBURD,EP_NOHSDP,MP_NOHSDP,EP_UNINSUR,MP_UNINSUR,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_LIMENG,MP_LIMENG,EP_MINRTY,MP_MINRTY,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,E_NOINT,M_NOINT,E_AFAM,M_AFAM,E_HISP,M_HISP,E_ASIAN,M_ASIAN,E_AIAN,M_AIAN,E_NHPI,M_NHPI,E_TWOMORE,M_TWOMORE,E_OTHERRACE,M_OTHERRACE,EP_NOINT,MP_NOINT,EP_AFAM,MP_AFAM,EP_HISP,MP_HISP,EP_ASIAN,MP_ASIAN,EP_AIAN,MP_AIAN,EP_NHPI,MP_NHPI,EP_TWOMORE,MP_TWOMORE,EP_OTHERRACE,MP_OTHERRACE
50,Vermont,VT,50017,Orange County,50017959101,Census Tract 9591.01; Orange County; Vermont,77.668599942966,2078,216,1075,100,944,95,210,92,103,62,159,51,126,59,90,48,365,70,240,48,398,103,3,10,3,38,110,307,3,10,177,43,8,14,27,22,0,10,10.1,4.3,8.6,4.7,16.8,5.1,7.2,3.2,4.3,2.2,17.6,3.3,11.5,2.2,19.2,4.2,0.3,1.1,0.2,1.9,5.3,14.8,0.3,0.9,16.5,4.1,0.8,1.5,2.9,2.3,0.0,0.5,0.2094,0.9319,0.0681,0.7016,0.5916,2.5026,0.4712,0.2827,0.0681,0.8691,0.0209,0.5707,1.8115,0.2094,0.288,0.288,0.288,0.2723,0.9529,0.4555,0.3089,0.0,1.9896,0.3298,6.5917,0.2618,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,810,117,46,10,15,49,25,2,3,12,19,0,10,34,23,3,7,12.4,4.6,0.5,0.7,2.4,1.2,0.1,0.2,0.6,0.9,0.0,1.1,1.6,1.1,0.1,0.3
50,Vermont,VT,50017,Orange County,50017959102,Census Tract 9591.02; Orange County; Vermont,97.16329031074,2572,263,1441,114,1131,123,452,103,16,12,329,73,209,73,104,54,571,102,405,78,438,92,19,26,0,40,166,369,4,11,176,54,25,17,60,36,0,10,17.6,3.6,1.2,0.9,29.1,5.6,10.3,3.3,4.0,2.0,22.2,3.6,15.7,2.5,17.0,3.2,1.7,2.3,0.0,1.7,6.5,14.3,0.3,0.8,12.2,3.8,2.3,1.5,5.3,3.1,0.0,0.4,0.5393,0.1309,0.6492,0.8848,0.534,2.7382,0.5812,0.5654,0.2356,0.7749,0.1518,0.0,1.7277,0.1571,0.4241,0.4241,0.4241,0.2723,0.8691,0.7068,0.5654,0.0,2.4136,0.5183,7.3036,0.4188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1142,155,49,48,50,30,23,8,7,0,10,0,10,70,28,10,18,13.7,4.3,1.9,2.0,1.2,0.9,0.3,0.3,0.0,0.9,0.0,0.9,2.7,1.1,0.4,0.7
50,Vermont,VT,50017,Orange County,50017959200,Census Tract 9592; Orange County; Vermont,40.160206865102,3534,18,1423,152,1315,140,439,241,16,17,359,137,223,72,156,104,561,127,672,122,568,159,38,40,0,40,66,63,44,57,275,122,78,61,92,60,35,3,12.5,6.9,0.7,0.8,27.3,10.0,8.7,2.7,4.4,3.0,15.9,3.6,19.0,3.5,16.1,4.5,2.9,3.0,0.0,1.2,1.9,1.8,3.1,4.0,19.3,7.9,5.9,4.6,7.0,4.3,1.0,0.1,0.3089,0.0785,0.555,0.8377,0.6073,2.3874,0.4241,0.1885,0.555,0.6806,0.3037,0.0,1.7278,0.1623,0.0314,0.0314,0.0314,0.5916,0.9686,0.9634,0.6911,0.5969,3.8116,0.9791,7.9582,0.5445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,2222,112,57,0,10,0,10,2,5,0,10,0,10,64,60,0,10,8.5,4.0,0.0,0.6,0.0,0.6,0.1,0.1,0.0,0.6,0.0,0.6,1.8,1.7,0.0,0.6
50,Vermont,VT,50017,Orange County,50017959300,Census Tract 9593; Orange County; Vermont,79.32368292296,2404,222,1320,101,1069,113,362,82,35,27,238,51,79,38,111,45,763,156,384,79,394,95,59,36,0,40,141,319,0,14,179,52,17,17,24,21,0,10,15.1,3.1,2.6,2.0,22.3,4.1,4.2,2.0,4.6,1.9,31.7,5.5,16.0,2.8,16.4,3.6,5.5,3.3,0.0,1.7,5.9,13.3,0.0,1.1,13.6,3.9,1.6,1.6,2.2,1.9,0.0,0.4,0.4241,0.3613,0.3037,0.3351,0.644,2.0682,0.356,0.9686,0.2723,0.712,0.6649,0.0,2.6178,0.6126,0.3508,0.3508,0.3508,0.0,0.8953,0.623,0.2356,0.0,1.7539,0.2408,6.7907,0.3194,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1129,187,86,12,21,20,24,3,6,25,17,0,10,58,32,23,22,17.5,7.1,0.5,0.9,0.8,1.0,0.1,0.2,1.0,0.7,0.0,0.9,2.4,1.4,1.0,0.9
50,Vermont,VT,50017,Orange County,50017959400,Census Tract 9594; Orange County; Vermont,47.969444912986,4791,22,2217,160,2040,133,777,292,111,93,564,148,162,96,155,150,1078,157,849,168,730,186,84,61,10,41,214,105,105,54,194,99,0,14,145,67,388,16,17.5,6.6,4.1,3.3,27.6,7.0,5.1,2.9,3.3,3.2,22.5,3.3,17.7,3.5,15.4,3.9,4.1,3.0,0.2,0.9,4.5,2.2,4.8,2.4,8.8,4.5,0.0,0.7,7.1,3.3,8.1,0.3,0.534,0.6545,0.5812,0.4398,0.3874,2.5969,0.5393,0.5916,0.4084,0.623,0.5026,0.5707,2.6963,0.6702,0.2408,0.2408,0.2408,0.644,0.733,0.0,0.7016,0.9215,3.0001,0.7749,8.5341,0.7016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5608,264,121,0,10,27,28,5,7,4,8,0,10,178,95,0,10,12.9,5.9,0.0,0.5,0.6,0.6,0.1,0.2,0.1,0.2,0.0,0.5,3.7,2.0,0.0,0.5
50,Vermont,VT,50017,Orange County,50017959500,Census Tract 9595; Orange County; Vermont,164.873483762876,4477,346,2482,143,1941,157,883,260,60,32,441,82,183,56,240,85,975,105,964,165,583,104,163,54,0,40,267,482,15,10,125,40,26,20,33,21,45,14,19.9,5.7,2.5,1.3,22.7,3.8,5.6,1.7,5.4,1.8,21.8,2.4,21.5,2.7,13.1,2.5,8.4,2.7,0.0,0.9,6.0,10.8,0.6,0.4,5.0,1.6,1.4,1.0,1.7,1.1,1.0,0.3,0.6545,0.3403,0.3141,0.4974,0.7801,2.5864,0.5236,0.5236,0.8325,0.3927,0.8534,0.0,2.6022,0.5916,0.3613,0.3613,0.3613,0.3508,0.4764,0.5864,0.1518,0.5969,2.1623,0.4084,7.7122,0.4974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2260,250,67,18,19,32,20,5,5,12,11,1,3,171,68,28,38,12.9,3.2,0.4,0.4,0.7,0.5,0.1,0.1,0.3,0.2,0.0,0.1,3.8,1.5,0.6,0.8
50,Vermont,VT,50017,Orange County,50017959600,Census Tract 9596; Orange County; Vermont,43.552395175664,2783,15,1368,108,1238,91,318,130,53,32,148,61,54,31,88,80,527,102,460,97,297,92,50,40,0,40,222,78,0,14,72,38,30,34,0,10,0,10,11.6,4.7,3.1,1.9,12.0,4.8,2.6,1.4,3.2,2.9,18.9,3.7,16.5,3.5,10.7,3.3,4.0,3.2,0.0,1.5,8.0,2.8,0.0,1.0,5.3,2.7,2.4,2.7,0.0,1.8,0.0,0.4,0.2618,0.4712,0.0,0.1571,0.3613,1.2514,0.1204,0.3717,0.3298,0.1885,0.4921,0.0,1.3821,0.0785,0.6178,0.6178,0.6178,0.0,0.4921,0.7225,0.0,0.0,1.2146,0.0838,4.4659,0.0471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1732,77,43,0,10,79,51,31,22,0,10,0,10,100,52,12,14,6.2,3.4,0.0,0.8,2.8,1.8,1.1,0.8,0.0,0.8,0.0,0.8,3.6,1.8,0.4,0.5
50,Vermont,VT,50017,Orange County,50017959700,Census Tract 9597; Orange County; Vermont,42.588866051604,1944,221,1053,116,877,107,435,178,9,7,293,70,100,46,99,46,600,103,309,74,301,78,42,27,0,40,153,295,7,14,53,28,11,18,17,12,20,6,22.5,8.8,0.9,0.7,33.4,6.9,6.6,3.1,5.1,2.3,30.9,5.0,15.9,3.2,15.5,3.8,4.8,3.0,0.0,2.1,7.9,15.1,0.7,1.3,5.0,2.6,1.3,2.0,1.9,1.3,1.0,0.3,0.7435,0.1099,0.7853,0.6335,0.7225,2.9947,0.6806,0.9476,0.2618,0.6335,0.6073,0.0,2.4502,0.5131,0.6073,0.6073,0.6073,0.3613,0.4764,0.5707,0.1937,0.5969,2.199,0.4293,8.2512,0.6021,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1250,164,52,1,7,88,60,41,22,2,4,0,10,17,15,4,6,18.7,5.8,0.1,0.3,4.5,3.0,2.1,1.1,0.1,0.2,0.0,1.1,0.9,0.8,0.2,0.3
50,Vermont,VT,50017,Orange County,50017959800,Census Tract 9598; Orange County; Vermont,29.659814711098,2791,37,1348,129,1209,112,521,152,88,73,291,110,88,72,204,138,643,139,597,99,524,156,95,67,0,40,137,92,0,14,116,84,0,14,61,46,114,10,19.2,5.6,5.4,4.6,24.1,8.8,4.2,3.4,7.3,5.0,23.0,5.0,21.4,3.6,18.8,5.6,7.8,5.5,0.0,1.5,4.9,3.3,0.0,1.0,8.6,6.5,0.0,1.2,5.0,3.8,4.1,0.4,0.6335,0.8377,0.3979,0.3351,0.8848,3.089,0.7225,0.6335,0.822,0.8534,0.8377,0.0,3.1466,0.8848,0.2513,0.2513,0.2513,0.0,0.712,0.0,0.5288,0.822,2.0628,0.3508,8.5497,0.7068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3224,239,111,3,2,68,76,36,35,0,10,0,10,25,22,5,8,19.8,8.9,0.1,0.1,2.4,2.7,1.3,1.3,0.0,0.8,0.0,0.8,0.9,0.8,0.2,0.3
50,Vermont,VT,50019,Orleans County,50019951100,Census Tract 9511; Orleans County; Vermont,106.242229032746,2500,190,1899,106,1138,107,438,126,34,19,315,69,119,35,88,30,648,125,452,80,364,79,16,14,0,40,93,270,0,14,136,40,19,13,14,12,0,10,17.7,4.9,2.8,1.5,27.7,5.5,6.3,1.8,3.5,1.3,25.9,4.6,18.1,2.6,14.6,3.2,1.4,1.2,0.0,1.7,3.7,10.8,0.0,0.7,7.2,2.1,1.7,1.1,1.2,1.1,0.0,0.4,0.555,0.3822,0.5916,0.5707,0.4241,2.5236,0.4764,0.8115,0.4607,0.5393,0.0995,0.0,1.911,0.2618,0.1675,0.1675,0.1675,0.0,0.6126,0.6387,0.1047,0.0,1.356,0.1047,5.9581,0.1623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1025,106,31,0,10,4,4,0,10,5,6,0,10,76,45,8,10,9.3,2.7,0.0,0.9,0.2,0.2,0.0,0.9,0.2,0.3,0.0,0.9,3.0,1.8,0.3,0.4
50,Vermont,VT,50019,Orleans County,50019951200,Census Tract 9512; Orleans County; Vermont,29.393730201186,2680,188,1484,125,1160,113,376,161,166,105,235,99,111,51,73,62,653,124,497,108,418,105,51,35,2,39,70,268,26,24,220,106,11,13,33,24,22,7,14.2,6.0,11.4,6.9,20.3,8.3,5.5,2.6,2.7,2.3,24.4,4.7,18.5,3.5,15.7,3.9,4.3,3.0,0.1,1.5,2.6,10.0,1.8,1.6,14.8,6.8,1.0,1.1,2.8,2.0,0.8,0.3,0.3874,0.9738,0.2042,0.4764,0.2461,2.2879,0.3874,0.7277,0.5079,0.6492,0.5131,0.4712,2.8691,0.8063,0.0576,0.0576,0.0576,0.4764,0.9058,0.4974,0.2984,0.5707,2.7487,0.6806,7.9633,0.5497,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,2881,97,51,48,42,7,13,0,10,0,10,0,10,15,17,0,10,8.4,4.5,1.8,1.6,0.3,0.5,0.0,0.8,0.0,0.8,0.0,0.8,0.6,0.6,0.0,0.8
50,Vermont,VT,50019,Orleans County,50019951300,Census Tract 9513; Orleans County; Vermont,19.58683283787,1886,185,994,77,799,86,429,117,30,31,174,50,109,39,50,33,417,79,382,105,267,93,50,26,10,39,54,263,9,17,88,31,0,14,51,46,0,10,22.9,5.8,2.8,2.9,21.8,5.8,7.9,2.9,2.7,1.8,22.1,4.4,20.3,4.3,14.2,5.1,6.3,3.2,0.6,2.3,2.9,13.9,0.9,1.7,8.9,3.2,0.0,1.8,6.4,5.7,0.0,0.5,0.7592,0.3822,0.2775,0.7906,0.2461,2.4556,0.445,0.5497,0.7173,0.4869,0.733,0.8063,3.2932,0.9267,0.0838,0.0838,0.0838,0.3874,0.7435,0.0,0.6649,0.0,1.7958,0.2723,7.6284,0.4764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100,85,51,6,10,35,26,0,10,0,10,0,10,13,19,0,10,10.6,6.2,0.3,0.5,1.9,1.4,0.0,1.2,0.0,1.2,0.0,1.2,0.7,1.0,0.0,1.2
50,Vermont,VT,50019,Orleans County,50019951400,Census Tract 9514; Orleans County; Vermont,2.6758992161,2170,232,872,110,823,113,243,110,23,21,197,69,212,99,0,10,318,59,345,83,286,104,36,34,7,39,219,328,48,32,43,51,8,15,80,56,383,16,13.5,5.9,2.1,2.0,23.9,7.7,14.0,6.3,0.0,1.2,14.7,2.8,15.9,3.2,15.9,5.6,4.4,4.1,0.3,1.8,10.1,15.1,5.5,3.6,4.9,5.6,1.0,1.8,9.7,6.5,17.6,2.0,0.3613,0.2775,0.3822,0.9895,0.0,2.0105,0.3351,0.1571,0.2618,0.6597,0.5393,0.6492,2.2671,0.4188,0.7592,0.7592,0.7592,0.6702,0.4712,0.4974,0.8063,0.9529,3.398,0.9058,8.4348,0.6492,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2640,76,37,41,26,34,34,0,10,12,15,0,10,119,56,13,21,9.2,4.5,1.9,1.2,1.6,1.6,0.0,1.0,0.6,0.7,0.0,1.0,5.5,2.6,0.6,1.0
50,Vermont,VT,50019,Orleans County,50019951500,Census Tract 9515; Orleans County; Vermont,3.18199785668,2261,234,1511,174,1165,168,708,235,173,93,429,167,247,109,53,66,793,193,296,89,726,220,35,32,12,46,35,333,87,50,0,10,21,24,234,108,119,7,32.7,10.3,18.4,9.3,36.8,13.3,13.8,6.3,2.4,3.1,35.1,7.9,13.1,3.7,33.5,9.3,3.0,2.7,0.5,2.1,1.5,14.7,5.7,3.2,0.0,1.5,1.8,2.0,20.1,8.3,5.3,0.6,0.9319,1.0,0.8901,0.9843,0.1832,3.9895,0.9581,0.9895,0.0942,1.0,0.3246,0.7801,3.1884,0.8953,0.0105,0.0105,0.0105,0.6754,0.0,0.6597,0.9738,0.8586,3.1675,0.8272,10.3559,0.9058,1,1,0,1,0,3,1,0,1,0,0,2,0,0,0,0,0,1,0,1,6,5121,141,69,0,10,13,19,0,10,0,10,5,8,17,20,0,10,12.1,5.8,0.0,1.0,0.6,0.8,0.0,1.0,0.0,1.0,0.2,0.3,0.8,0.9,0.0,1.0
50,Vermont,VT,50019,Orleans County,50019951600,Census Tract 9516; Orleans County; Vermont,151.481439367376,4538,305,2793,115,1824,128,655,137,108,46,512,91,230,59,230,79,927,118,843,146,627,114,56,31,16,40,392,422,7,14,166,46,6,12,121,52,28,4,14.4,2.9,4.1,1.7,28.1,4.6,7.1,1.8,5.1,1.7,20.4,2.8,18.6,2.6,13.8,2.4,3.1,1.7,0.4,0.9,8.6,9.3,0.3,0.5,5.9,1.6,0.3,0.7,6.6,2.7,0.6,0.1,0.3979,0.6545,0.6021,0.6806,0.7225,3.0576,0.7173,0.4136,0.5236,0.4712,0.3351,0.7225,2.466,0.5288,0.6545,0.6545,0.6545,0.2723,0.5288,0.2984,0.6806,0.4921,2.2722,0.4555,8.4503,0.6597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3997,263,74,35,32,98,59,88,49,30,19,0,10,135,56,6,7,14.4,3.9,0.8,0.7,2.2,1.3,1.9,1.1,0.7,0.4,0.0,0.5,3.0,1.2,0.1,0.2
50,Vermont,VT,50019,Orleans County,50019951700,Census Tract 9517; Orleans County; Vermont,174.341897858056,4472,324,2267,127,1705,119,917,234,107,67,412,96,274,74,126,51,948,132,1130,190,773,162,111,48,0,40,295,442,31,26,242,59,73,37,41,25,127,18,21.1,5.2,4.8,2.9,24.2,5.4,8.9,2.4,2.8,1.1,21.2,2.9,25.3,3.1,17.3,3.4,6.5,2.8,0.0,0.9,6.6,9.9,1.3,1.1,10.7,2.5,4.2,2.2,2.4,1.5,2.8,0.3,0.6963,0.801,0.4031,0.8534,0.2723,3.0261,0.6911,0.4817,0.9686,0.7958,0.7539,0.0,3.0,0.8639,0.4346,0.4346,0.4346,0.4293,0.8377,0.9058,0.2461,0.7696,3.1885,0.8534,9.6492,0.8325,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,2,3147,249,58,15,18,84,37,30,39,5,6,0,10,152,70,9,11,14.6,3.4,0.3,0.4,1.9,0.8,0.7,0.9,0.1,0.1,0.0,0.5,3.4,1.5,0.2,0.3
50,Vermont,VT,50019,Orleans County,50019951800,Census Tract 9518; Orleans County; Vermont,42.734515695166,2849,17,1606,85,1234,73,568,128,60,29,353,78,149,59,102,46,710,93,552,65,562,90,104,46,3,39,180,72,82,37,140,63,7,14,98,37,117,4,20.9,4.7,4.3,2.2,28.6,6.1,6.9,2.7,3.7,1.7,24.9,3.2,19.4,2.2,20.5,3.3,8.4,3.7,0.1,1.4,6.3,2.5,5.1,2.3,8.7,3.9,0.6,1.1,7.9,3.1,4.1,0.1,0.6806,0.6963,0.623,0.6649,0.4712,3.136,0.7487,0.7644,0.6073,0.9005,0.8534,0.4712,3.5968,0.9738,0.3979,0.3979,0.3979,0.6597,0.7225,0.3874,0.7487,0.822,3.3403,0.8848,10.471,0.9162,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,3033,153,54,35,37,49,28,12,16,27,19,0,10,57,38,0,10,12.4,4.3,1.2,1.3,1.7,1.0,0.4,0.6,0.9,0.7,0.0,0.8,2.0,1.3,0.0,0.8
50,Vermont,VT,50019,Orleans County,50019951900,Census Tract 9519; Orleans County; Vermont,89.550763895918,2424,183,1603,87,967,91,794,138,138,82,293,66,136,43,156,84,498,68,523,93,453,83,60,32,4,39,165,249,0,14,248,51,17,11,37,27,14,3,32.8,5.1,11.1,6.1,30.3,6.2,7.9,2.5,6.4,3.3,20.5,3.1,21.6,3.2,18.7,3.3,6.2,3.3,0.2,1.7,6.8,10.3,0.0,0.9,15.5,3.2,1.7,1.1,3.8,2.7,0.6,0.1,0.9372,0.9686,0.7016,0.7906,0.8429,4.2409,0.9895,0.4293,0.8377,0.8482,0.7225,0.5707,3.4084,0.9529,0.4607,0.4607,0.4607,0.0,0.9267,0.6387,0.445,0.4921,2.5025,0.5445,10.6125,0.9372,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1243,151,51,2,4,77,42,0,10,6,9,0,10,80,40,0,10,15.6,5.1,0.1,0.2,3.2,1.6,0.0,0.9,0.2,0.4,0.0,0.9,3.3,1.7,0.0,0.9
50,Vermont,VT,50019,Orleans County,50019952000,Census Tract 9520; Orleans County; Vermont,75.35976094843,1679,164,1470,91,713,85,248,62,22,18,216,56,113,40,59,38,458,66,311,62,183,43,33,20,0,40,163,230,16,14,69,36,4,11,22,16,80,5,15.5,3.5,2.7,2.2,30.3,7.0,8.7,3.0,3.7,2.3,27.3,4.3,18.5,2.8,11.5,2.7,4.7,2.7,0.0,2.5,9.7,13.7,1.1,0.9,4.7,2.4,0.6,1.5,3.1,2.3,4.8,0.6,0.4398,0.3665,0.7016,0.8377,0.4712,2.8168,0.6178,0.8586,0.5079,0.288,0.5969,0.0,2.2514,0.4084,0.7225,0.7225,0.7225,0.3979,0.4555,0.3874,0.3455,0.8429,2.4292,0.5236,8.2199,0.5969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1409,61,27,5,6,54,40,1,3,0,10,0,10,103,47,0,10,8.6,3.8,0.3,0.3,3.2,2.4,0.1,0.2,0.0,1.3,0.0,1.3,6.1,2.7,0.0,1.3
50,Vermont,VT,50021,Rutland County,50021962100,Census Tract 9621; Rutland County; Vermont,93.213583453544,1782,250,1028,87,718,89,126,56,18,11,118,35,60,26,52,36,384,80,325,81,224,53,11,10,0,40,146,335,20,14,25,15,29,22,10,11,0,10,7.1,3.0,1.8,1.1,16.4,4.4,4.4,2.0,2.9,1.9,21.5,3.7,18.2,3.9,12.6,2.9,1.5,1.4,0.0,2.4,8.2,18.8,2.0,1.4,2.4,1.5,4.0,3.0,1.4,1.5,0.0,0.6,0.089,0.2042,0.0524,0.3665,0.2932,1.0053,0.0628,0.4974,0.4764,0.3665,0.1047,0.0,1.445,0.0942,0.6335,0.6335,0.6335,0.5026,0.3089,0.9005,0.1309,0.0,1.8429,0.2775,4.9267,0.0785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1120,88,40,5,8,79,59,17,20,0,10,0,10,41,32,4,6,12.3,5.2,0.3,0.5,4.4,3.1,1.0,1.1,0.0,1.3,0.0,1.3,2.3,1.7,0.2,0.3
50,Vermont,VT,50021,Rutland County,50021962200,Census Tract 9622; Rutland County; Vermont,39.734971882994,4114,17,1958,168,1686,143,822,266,11,20,511,138,166,88,205,149,892,145,830,117,818,198,74,55,0,40,270,109,90,52,148,88,34,53,107,66,9,7,20.0,6.5,0.5,1.0,30.3,7.8,5.3,2.8,5.0,3.6,21.7,3.5,20.2,2.8,19.9,4.8,4.4,3.2,0.0,1.0,6.6,2.6,4.6,2.6,7.6,4.4,2.0,3.1,6.3,3.8,0.2,0.2,0.6597,0.0628,0.7016,0.4555,0.6859,2.5655,0.5183,0.5079,0.7016,0.8848,0.5393,0.0,2.6336,0.6335,0.4346,0.4346,0.4346,0.6283,0.6492,0.6806,0.6545,0.3874,3.0,0.7644,8.6337,0.7277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3486,197,88,37,34,12,20,37,32,12,19,0,10,172,85,0,10,11.7,4.9,0.9,0.8,0.3,0.5,0.9,0.8,0.3,0.5,0.0,0.5,4.2,2.1,0.0,0.5
50,Vermont,VT,50021,Rutland County,50021962300,Census Tract 9623; Rutland County; Vermont,120.620156313698,2549,256,1564,102,987,87,350,88,28,13,196,43,78,27,109,50,630,91,500,92,336,72,20,15,0,40,147,364,13,12,159,42,10,14,36,19,10,8,13.8,3.2,2.1,1.1,19.9,4.0,4.4,1.5,4.3,1.9,24.7,3.9,19.6,2.7,13.2,2.4,2.0,1.5,0.0,1.7,5.8,14.3,0.8,0.8,10.2,2.6,1.0,1.4,3.6,1.9,0.4,0.3,0.3717,0.2775,0.1885,0.3665,0.5916,1.7958,0.2461,0.7487,0.6335,0.4031,0.1885,0.0,1.9738,0.2827,0.3455,0.3455,0.3455,0.3822,0.8115,0.4974,0.4346,0.4346,2.5603,0.5654,6.6754,0.288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1151,143,39,7,8,50,32,6,10,0,10,0,10,84,71,0,10,14.5,3.6,0.3,0.3,2.0,1.2,0.2,0.4,0.0,0.9,0.0,0.9,3.3,2.8,0.0,0.9
50,Vermont,VT,50021,Rutland County,50021962400,Census Tract 9624; Rutland County; Vermont,43.287057000918,2888,15,1474,136,1252,121,493,218,58,51,244,99,133,81,215,92,743,154,558,125,329,149,39,55,0,40,209,226,29,46,148,79,0,14,37,35,20,3,17.3,7.6,3.8,3.4,19.5,7.7,6.2,3.8,7.4,3.2,25.7,5.3,19.3,4.3,11.4,5.1,3.1,4.4,0.0,1.4,7.2,7.8,2.0,3.1,10.0,5.6,0.0,1.1,3.0,2.7,0.7,0.1,0.5131,0.6126,0.1728,0.5445,0.8953,2.7383,0.5864,0.801,0.5864,0.2775,0.3351,0.0,2.0,0.288,0.534,0.534,0.534,0.5026,0.7958,0.0,0.3351,0.5445,2.178,0.4188,7.4503,0.4398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1838,145,95,6,14,0,10,0,10,0,10,0,10,203,227,0,10,11.6,7.3,0.2,0.5,0.0,0.8,0.0,0.8,0.0,0.8,0.0,0.8,7.0,7.9,0.0,0.8
50,Vermont,VT,50021,Rutland County,50021962500,Census Tract 9625; Rutland County; Vermont,7.414603193684,1855,284,754,56,700,60,257,98,19,20,204,62,37,22,99,58,382,76,405,132,317,116,40,29,0,40,59,400,2,10,28,26,18,16,37,33,0,10,13.9,4.8,2.2,2.2,29.1,8.5,2.9,1.8,5.3,2.8,20.6,3.5,21.8,4.8,17.1,4.4,5.7,4.1,0.0,2.3,3.2,21.6,0.3,1.3,3.7,3.5,2.5,2.3,5.3,4.6,0.0,0.5,0.377,0.2984,0.6492,0.199,0.7592,2.2828,0.3822,0.4398,0.8586,0.7853,0.6911,0.0,2.7748,0.7539,0.1047,0.1047,0.1047,0.2723,0.3822,0.7435,0.5654,0.0,1.9634,0.3141,7.1257,0.3717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1031,87,46,0,10,0,10,0,10,0,10,0,10,51,35,8,11,12.4,6.3,0.0,1.2,0.0,1.2,0.0,1.2,0.0,1.2,0.0,1.2,2.7,1.9,0.4,0.6
